event_id,category,tags_count,posted_days_before_event,promotion_spend,max_participants,ticket_price,organizer_reputation,avg_past_attendance_rate,ctr,social_mentions,weekday,city,checked_in_count,revenue,attendance_rate,success
5483,EDUCATION,4,7,170,100,0.0,0.837,0.565,0.1111,11,4,large,95,0.0,0.95,1
5484,ART,4,1,480,100,0.0,0.587,0.747,0.0874,6,2,large,95,0.0,0.95,1
5485,OTHER,2,6,19,100,609.38,0.765,0.511,0.1469,6,3,large,89,54234.82,0.892233112999455,1
5486,OTHER,3,4,0,50,214.82,0.423,0.736,0.5263,8,0,small,43,9237.26,0.854834767626923,1
5487,TECH,2,14,246,200,715.38,0.638,0.452,0.3847,9,1,small,189,135206.82,0.9444310482514662,1
5488,HEALTH,3,20,274,50,620.33,0.542,0.149,0.2384,6,0,large,38,23572.54,0.7514275717693412,1
5489,EDUCATION,4,2,0,100,229.47,0.2,0.333,0.3545,4,2,small,69,15833.43,0.6917365903870514,1
5490,HEALTH,1,31,109,200,0.0,0.558,0.56,0.476,11,0,small,190,0.0,0.95,1
5491,TECH,2,18,0,100,243.54,0.846,0.268,0.1359,5,0,large,95,23136.3,0.95,1
5492,HEALTH,2,38,46,500,251.45,0.21,0.33,0.1511,3,3,large,381,95802.45,0.7621531781080058,1
5493,SPORTS,2,51,934,200,0.0,0.448,0.23,0.1376,7,0,small,121,0.0,0.6056864619182806,1
5494,TECH,3,7,0,500,748.33,0.241,0.757,0.7363,5,2,small,475,355456.75,0.95,1
5495,EDUCATION,2,3,311,100,236.69,0.535,0.76,0.309,9,6,large,95,22485.55,0.95,1
5496,HEALTH,1,34,746,500,221.0,0.661,0.764,0.0806,7,1,large,461,101881.0,0.9222519052931413,1
5497,HEALTH,1,3,25,100,0.0,0.64,0.641,0.1881,13,2,medium,95,0.0,0.95,1
5498,TECH,3,9,0,50,70.84,0.697,0.971,0.3036,12,6,medium,48,3400.32,0.95,1
5499,ART,1,5,72,50,100.7,0.624,0.565,0.2255,5,2,large,44,4430.8,0.8888941021342,1
5500,ART,2,26,461,50,50.14,0.515,0.479,0.3079,7,5,small,48,2406.72,0.95,1
5501,ART,2,17,736,100,63.04,0.623,0.255,0.0965,6,1,medium,95,5988.8,0.95,1
5502,TECH,5,54,644,100,152.36,0.45,0.842,0.105,9,2,large,95,14474.2,0.95,1
5503,TECH,2,12,17,200,675.32,0.299,0.327,0.1689,7,1,small,103,69557.96,0.5141468266353592,1
5504,OTHER,3,4,581,100,63.73,0.218,0.47,0.287,4,5,small,72,4588.56,0.7167215525443928,1
5505,ART,0,1,242,50,503.69,0.531,0.488,0.3587,5,6,large,48,24177.12,0.95,1
5506,OTHER,3,28,0,50,113.15,0.424,0.738,0.5333,8,2,small,48,5431.2,0.95,1
5507,OTHER,3,1,1021,200,52.64,0.609,0.525,0.1402,9,2,small,180,9475.2,0.9009645855337814,1
5508,ART,5,11,581,50,0.0,0.477,0.274,0.5158,5,5,small,48,0.0,0.95,1
5509,ART,5,2,0,100,56.78,0.76,0.316,0.2632,16,4,small,95,5394.1,0.95,1
5510,EDUCATION,5,1,103,1000,64.89,0.764,0.276,0.0906,11,1,medium,809,52496.01,0.8088014792683343,1
5511,HEALTH,3,5,357,500,233.5,0.708,0.615,0.1326,8,0,small,341,79623.5,0.6810534689347999,1
5512,OTHER,3,4,142,200,0.0,0.506,0.3,0.0818,9,0,medium,124,0.0,0.6193670657511401,1
5513,EDUCATION,1,12,54,50,212.05,0.759,0.264,0.459,7,0,small,48,10178.4,0.95,1
5514,HEALTH,2,11,0,200,0.0,0.744,0.67,0.2092,14,4,large,190,0.0,0.95,1
5515,TECH,2,1,773,50,60.85,0.369,0.558,0.2247,7,2,medium,46,2799.1,0.922756345891806,1
5516,EDUCATION,3,23,414,500,532.6,0.579,0.378,0.1136,4,6,medium,458,243930.8,0.9157019733326237,1
5517,HEALTH,3,9,0,50,100.94,0.408,0.761,0.1404,8,0,large,48,4845.12,0.95,1
5518,ART,4,23,222,50,231.99,0.512,0.791,0.2062,9,1,small,47,10903.53,0.9473630494358686,1
5519,SPORTS,0,1,223,100,60.15,0.379,0.817,0.1579,3,6,medium,94,5654.1,0.9418466763469738,1
5520,SPORTS,5,10,517,50,54.49,0.605,0.957,0.3718,3,6,small,48,2615.52,0.95,1
5521,SPORTS,3,14,705,50,0.0,0.019,0.626,0.4917,3,0,medium,48,0.0,0.95,1
5522,SPORTS,2,1,0,50,527.42,0.441,0.227,0.1685,9,4,small,37,19514.54,0.7314184315826986,1
5523,ART,3,10,428,500,0.0,0.78,0.433,0.1684,10,5,small,475,0.0,0.95,1
5524,EDUCATION,3,34,522,200,61.98,0.403,0.783,0.1179,4,6,small,174,10784.52,0.87054575417947,1
5525,TECH,1,17,0,1000,272.24,0.386,0.642,0.2814,6,2,large,950,258628.0,0.95,1
5526,HEALTH,4,12,460,100,554.49,0.517,0.707,0.3025,2,1,small,91,50458.59,0.9113670843354633,1
5527,OTHER,1,14,226,500,209.02,0.823,0.823,0.3322,7,6,large,475,99284.5,0.95,1
5528,OTHER,2,10,556,200,245.42,0.658,0.259,0.1587,12,1,small,160,39267.2,0.8020462263286494,1
5529,SPORTS,2,6,106,500,255.39,0.499,0.151,0.1854,8,3,medium,377,96282.03,0.754537474551853,1
5530,OTHER,4,16,474,500,58.15,0.455,0.389,0.1169,10,5,medium,475,27621.25,0.95,1
5531,SPORTS,4,20,307,50,117.19,0.721,0.473,0.2937,3,5,large,48,5625.12,0.95,1
5532,HEALTH,3,22,40,50,52.0,0.89,0.241,0.5139,9,6,medium,48,2496.0,0.95,1
5533,HEALTH,7,11,331,500,211.34,0.466,0.585,0.2145,4,3,small,475,100386.5,0.95,1
5534,TECH,4,3,145,50,611.2,0.505,0.26,0.16,8,6,medium,33,20169.6,0.6689715626685647,1
5535,SPORTS,1,7,0,50,64.06,0.257,0.25,0.2348,9,2,large,48,3074.88,0.95,1
5536,TECH,2,17,950,200,655.09,0.375,0.774,0.1596,11,5,small,184,120536.56,0.9204742931532108,1
5537,ART,4,1,219,200,62.09,0.885,0.911,0.4866,11,1,large,190,11797.1,0.95,1
5538,TECH,3,11,489,100,279.63,0.923,0.28,0.1398,10,6,small,95,26564.85,0.95,1
5539,HEALTH,2,19,0,100,0.0,0.801,0.422,0.3743,5,0,large,95,0.0,0.95,1
5540,OTHER,2,1,362,500,56.53,0.687,0.565,0.1675,7,2,small,437,24703.61,0.8740844791959227,1
5541,TECH,3,2,702,200,136.1,0.534,0.637,0.36,6,6,small,190,25859.0,0.95,1
5542,ART,1,21,155,100,640.11,0.491,0.388,0.1549,9,2,small,71,45447.81,0.7113087309475756,1
5543,OTHER,5,10,493,200,574.2,0.579,0.193,0.1732,7,1,small,126,72349.2,0.628526972690085,1
5544,ART,2,17,565,100,51.95,0.635,0.481,0.0911,6,3,large,95,4935.25,0.95,1
5545,TECH,6,13,539,500,279.29,0.45,0.746,0.3045,8,4,large,475,132662.75,0.95,1
5546,SPORTS,3,1,400,100,61.27,0.821,0.832,0.1639,15,3,large,95,5820.65,0.95,1
5547,TECH,3,17,511,200,668.7,0.468,0.887,0.282,3,1,medium,175,117022.5,0.8763422184017483,1
5548,TECH,3,73,128,100,0.0,0.518,0.24,0.3659,7,6,small,95,0.0,0.95,1
5549,TECH,1,8,486,100,0.0,0.502,0.679,0.3501,9,6,medium,95,0.0,0.95,1
5550,EDUCATION,2,9,799,500,0.0,0.554,0.67,0.5756,7,3,small,475,0.0,0.95,1
5551,TECH,2,1,0,200,708.14,0.535,0.7,0.258,8,6,medium,179,126757.06,0.8950333691564833,1
5552,ART,3,1,646,100,506.98,0.36,0.737,0.1054,10,4,large,85,43093.3,0.8472696213368254,1
5553,ART,1,29,232,500,62.4,0.562,0.751,0.2927,10,3,medium,475,29640.0,0.95,1
5554,TECH,3,4,198,100,770.99,0.752,0.341,0.2449,5,3,small,83,63992.17,0.8274105832589308,1
5555,TECH,3,13,428,50,141.97,0.692,0.659,0.2468,14,0,large,48,6814.56,0.95,1
5556,OTHER,4,29,106,1000,120.27,0.774,0.501,0.4032,13,1,small,950,114256.5,0.95,1
5557,EDUCATION,3,9,213,500,117.06,0.436,0.488,0.1413,5,5,small,475,55603.5,0.95,1
5558,SPORTS,3,1,63,100,50.52,0.724,0.564,0.5205,10,2,small,95,4799.4,0.95,1
5559,OTHER,0,21,174,100,0.0,0.274,0.895,0.2525,4,5,medium,95,0.0,0.95,1
5560,EDUCATION,4,25,66,50,0.0,0.438,0.13,0.2914,6,4,large,48,0.0,0.95,1
5561,HEALTH,1,2,177,100,50.47,0.45,0.652,0.0447,8,3,medium,82,4138.54,0.8154167579066703,1
5562,OTHER,3,6,313,500,112.62,0.342,0.526,0.3712,6,1,small,359,40430.58,0.7173595416090943,1
5563,EDUCATION,4,5,383,1000,0.0,0.352,0.15,0.6943,6,0,small,950,0.0,0.95,1
5564,HEALTH,1,1,312,1000,581.4,0.528,0.529,0.2067,6,2,small,636,369770.4,0.6361121129340086,1
5565,TECH,1,13,0,100,695.97,0.232,0.736,0.2175,3,0,small,63,43846.11,0.6304938429404187,1
5566,OTHER,3,5,201,50,56.1,0.183,0.535,0.2789,7,3,medium,36,2019.6,0.714046042995476,1
5567,ART,1,6,97,100,632.24,0.435,0.277,0.1345,4,3,medium,50,31612.0,0.49777870433981763,1
5568,ART,2,3,743,100,585.52,0.201,0.554,0.5034,2,0,small,69,40400.88,0.6898900515253825,1
5569,ART,1,12,232,500,615.93,0.746,0.611,0.2001,14,1,medium,373,229741.89,0.7465071521223282,1
5570,ART,1,21,0,500,116.79,0.397,0.706,0.2023,4,1,medium,448,52321.92,0.8958079409437414,1
5571,EDUCATION,3,15,0,200,123.65,0.856,0.393,0.1535,5,3,large,190,23493.5,0.95,1
5572,EDUCATION,1,5,0,100,234.32,0.3,0.91,0.3496,4,2,small,94,22026.08,0.9406113178911162,1
5573,HEALTH,3,1,107,100,508.09,0.338,0.587,0.7492,7,6,large,95,48268.55,0.95,1
5574,ART,7,16,116,200,0.0,0.403,0.16,0.7374,7,0,large,190,0.0,0.95,1
5575,ART,3,6,448,500,58.44,0.546,0.594,0.3452,8,3,large,475,27759.0,0.95,1
5576,HEALTH,5,5,363,50,535.87,0.923,0.279,0.5002,10,2,small,48,25721.76,0.95,1
5577,SPORTS,6,19,81,100,108.37,0.474,0.238,0.1631,11,3,large,95,10295.15,0.95,1
5578,EDUCATION,2,7,560,50,642.11,0.696,0.631,0.4406,14,0,large,48,30821.28,0.95,1
5579,OTHER,4,19,115,100,64.69,0.812,0.628,0.074,7,4,small,95,6145.55,0.95,1
5580,SPORTS,4,17,128,50,0.0,0.574,0.706,0.1284,10,2,medium,48,0.0,0.95,1
5581,ART,0,12,704,200,0.0,0.499,0.379,0.2779,0,5,small,186,0.0,0.9317000423256988,1
5582,HEALTH,4,12,0,100,208.12,0.454,0.337,0.1381,7,2,large,94,19563.28,0.9374263690384221,1
5583,SPORTS,1,3,276,200,611.57,0.316,0.283,0.4475,6,4,small,132,80727.24,0.6600655559403958,1
5584,SPORTS,3,2,159,100,103.84,0.915,0.557,0.4377,9,6,small,95,9864.8,0.95,1
5585,TECH,4,3,171,100,137.82,0.509,0.688,0.1134,7,5,large,95,13092.9,0.95,1
5586,OTHER,1,9,708,200,0.0,0.69,0.815,0.3264,6,2,small,190,0.0,0.95,1
5587,SPORTS,2,25,0,1000,105.13,0.095,0.31,0.3116,5,5,medium,830,87257.9,0.8297928946326125,1
5588,SPORTS,3,30,486,50,125.61,0.793,0.651,0.3449,6,0,large,48,6029.28,0.95,1
5589,OTHER,2,5,679,500,222.24,0.493,0.784,0.5306,5,6,medium,475,105564.0,0.95,1
5590,TECH,4,1,505,50,248.02,0.04,0.671,0.2292,3,2,large,46,11408.92,0.924811707116496,1
5591,EDUCATION,3,1,70,200,544.42,0.407,0.827,0.0722,3,5,medium,188,102350.96,0.9388072161447263,1
5592,EDUCATION,5,19,835,50,60.65,0.346,0.824,0.1497,5,0,large,48,2911.2,0.95,1
5593,OTHER,8,2,0,200,53.87,0.633,0.452,0.0492,9,2,medium,162,8726.94,0.8115231326056632,1
5594,EDUCATION,3,3,67,100,0.0,0.224,0.48,0.2244,5,6,medium,95,0.0,0.95,1
5595,SPORTS,3,13,234,50,53.27,0.423,0.413,0.1263,7,0,large,44,2343.88,0.8893547761911728,1
5596,EDUCATION,5,13,668,200,127.67,0.338,0.787,0.1156,9,0,small,171,21831.57,0.853147067157264,1
5597,HEALTH,6,4,0,50,107.8,0.455,0.372,0.2775,4,2,medium,48,5174.4,0.95,1
5598,TECH,0,13,462,50,145.1,0.338,0.611,0.0938,5,5,small,47,6819.7,0.9398629031094105,1
5599,TECH,0,25,285,50,0.0,0.446,0.802,0.0733,5,4,medium,48,0.0,0.95,1
5600,OTHER,4,1,0,1000,101.11,0.271,0.29,0.1395,6,0,small,577,58340.47,0.5771579051987048,1
5601,OTHER,1,35,188,200,123.75,0.76,0.351,0.0243,8,4,small,136,16830.0,0.6823902670308104,1
5602,TECH,2,5,362,100,129.24,0.561,0.526,0.0657,8,3,medium,93,12019.32,0.9252421135091156,1
5603,TECH,3,7,940,100,303.36,0.522,0.623,0.0747,8,5,small,95,28819.2,0.95,1
5604,ART,2,20,241,100,609.26,0.158,0.582,0.005,4,6,small,59,35946.34,0.5868020479961905,1
5605,OTHER,8,7,0,500,0.0,0.542,0.621,0.3652,10,1,large,475,0.0,0.95,1
5606,EDUCATION,2,1,0,200,0.0,0.047,0.617,0.1064,4,0,large,139,0.0,0.6963332835057245,1
5607,TECH,5,5,302,500,128.72,0.219,0.502,0.037,6,1,large,334,42992.48,0.6674782486903049,1
5608,SPORTS,6,1,41,500,0.0,0.207,0.791,0.3099,8,6,small,475,0.0,0.95,1
5609,EDUCATION,3,46,1002,200,590.5,0.453,0.715,0.3318,5,1,large,182,107471.0,0.908619210047545,1
5610,HEALTH,0,15,781,50,243.26,0.704,0.777,0.4373,10,4,small,48,11676.48,0.95,1
5611,HEALTH,0,18,394,100,588.48,0.19,0.147,0.2588,6,0,small,49,28835.52,0.4944884442077006,0
5612,HEALTH,2,3,692,50,235.3,0.903,0.548,0.1963,8,2,medium,48,11294.4,0.95,1
5613,TECH,10,8,7,100,633.17,0.179,0.835,0.2162,5,4,small,84,53186.28,0.8440883708231367,1
5614,TECH,4,1,320,50,283.91,0.61,0.646,0.1384,9,5,medium,48,13627.68,0.95,1
5615,TECH,7,21,364,200,69.82,0.4,0.466,0.1906,11,0,medium,190,13265.8,0.95,1
5616,OTHER,4,27,280,100,62.38,0.626,0.515,0.0861,4,5,small,90,5614.2,0.9012168150545924,1
5617,TECH,2,24,162,50,0.0,0.596,0.445,0.4519,4,3,medium,48,0.0,0.95,1
5618,TECH,6,33,411,100,68.28,0.1,0.332,0.2778,3,5,small,95,6486.6,0.95,1
5619,SPORTS,1,4,811,200,103.93,0.378,0.852,0.3067,7,1,medium,190,19746.7,0.95,1
5620,SPORTS,3,2,0,200,112.15,0.568,0.722,0.2271,5,5,small,190,21308.5,0.95,1
5621,EDUCATION,3,8,598,50,0.0,0.514,0.542,0.5675,5,6,large,48,0.0,0.95,1
5622,EDUCATION,2,11,0,50,107.94,0.471,0.413,0.3705,6,3,small,48,5181.12,0.95,1
5623,TECH,3,1,869,100,70.94,0.299,0.402,0.2686,6,6,small,87,6171.78,0.8661602948438948,1
5624,ART,1,41,428,500,233.42,0.233,0.666,0.0813,8,6,large,430,100370.6,0.859834364018882,1
5625,OTHER,3,14,0,100,603.07,0.561,0.517,0.6598,4,1,small,89,53673.23,0.8888271009960282,1
5626,TECH,3,1,0,500,249.56,0.314,0.835,0.0846,7,3,small,378,94333.68,0.7569964385588077,1
5627,SPORTS,5,2,517,100,101.52,0.208,0.611,0.2281,7,5,medium,95,9644.4,0.95,1
5628,EDUCATION,3,1,0,100,0.0,0.809,0.46,0.3409,6,4,large,95,0.0,0.95,1
5629,EDUCATION,3,9,510,500,0.0,0.605,0.485,0.2137,9,2,large,475,0.0,0.95,1
5630,SPORTS,6,32,318,50,575.07,0.801,0.713,0.4197,14,3,large,48,27603.36,0.95,1
5631,SPORTS,2,30,0,200,519.9,0.532,0.688,0.221,4,6,large,190,98781.0,0.95,1
5632,TECH,4,6,622,200,639.95,0.83,0.747,0.211,18,5,small,188,120310.6,0.9412292155457547,1
5633,OTHER,4,9,0,50,60.52,0.733,0.404,0.1406,10,1,medium,48,2904.96,0.95,1
5634,OTHER,3,5,438,100,568.67,0.131,0.745,0.2244,4,4,medium,69,39238.23,0.6854623124053538,1
5635,ART,1,33,165,50,645.4,0.429,0.68,0.3436,3,3,medium,36,23234.4,0.7145629425540283,1
5636,EDUCATION,5,2,409,100,515.33,0.664,0.518,0.5082,4,4,large,95,48956.35,0.95,1
5637,ART,5,8,759,100,634.07,0.25,0.514,0.3208,6,4,small,79,50091.53,0.7932190436921096,1
5638,ART,1,9,68,50,0.0,0.163,0.827,0.5855,7,3,small,48,0.0,0.95,1
5639,HEALTH,3,3,336,100,237.57,0.558,0.178,0.2206,6,2,small,80,19005.6,0.7972747150385625,1
5640,SPORTS,2,1,775,50,200.7,0.61,0.279,0.0454,9,2,small,37,7425.9,0.747092519631186,1
5641,ART,4,1,0,100,119.05,0.597,0.356,0.2337,10,4,large,95,11309.75,0.95,1
5642,ART,5,11,0,200,112.18,0.297,0.477,0.1688,4,1,small,139,15593.02,0.6925881585309057,1
5643,ART,2,2,376,50,226.48,0.065,0.7,0.5904,5,4,medium,48,10871.04,0.95,1
5644,HEALTH,4,3,0,200,55.47,0.3,0.296,0.3408,1,1,small,142,7876.74,0.7112925613951196,1
5645,ART,1,1,1035,100,639.94,0.693,0.391,0.2412,11,3,medium,67,42875.98,0.6720788008222004,1
5646,TECH,5,3,167,100,290.14,0.325,0.525,0.2779,4,2,medium,94,27273.16,0.9375661209319951,1
5647,TECH,4,11,272,1000,67.15,0.199,0.852,0.1522,3,0,medium,878,58957.7,0.878319393948235,1
5648,OTHER,3,14,0,100,256.67,0.467,0.664,0.1721,4,0,large,93,23870.31,0.9267671905290804,1
5649,ART,1,35,0,100,0.0,0.431,0.48,0.1815,7,1,large,83,0.0,0.8285743095153484,1
5650,ART,5,1,307,100,509.64,0.497,0.894,0.1911,5,2,small,81,41280.84,0.8079818379982205,1
5651,ART,1,10,495,500,254.57,0.626,0.211,0.3245,9,2,medium,449,114301.93,0.8986506451362232,1
5652,TECH,5,1,50,200,124.98,0.726,0.177,0.3761,10,0,large,190,23746.2,0.95,1
5653,ART,3,4,274,50,55.27,0.626,0.513,0.1446,7,1,large,43,2376.61,0.8688422304347118,1
5654,OTHER,6,7,352,200,61.73,0.552,0.757,0.1425,9,3,large,190,11728.7,0.95,1
5655,SPORTS,0,48,135,50,557.05,0.331,0.642,0.2312,3,0,small,19,10583.95,0.3717575924529567,0
5656,OTHER,1,6,309,100,129.92,0.588,0.244,0.1879,3,4,small,79,10263.68,0.7932328382786927,1
5657,TECH,1,4,591,50,65.99,0.52,0.73,0.0028,13,6,medium,45,2969.55,0.8905082320445686,1
5658,SPORTS,4,5,1483,100,110.72,0.639,0.249,0.5172,9,0,medium,95,10518.4,0.95,1
5659,TECH,2,6,194,50,281.18,0.328,0.746,0.4708,4,4,medium,48,13496.64,0.95,1
5660,TECH,3,5,471,50,291.1,0.404,0.382,0.0635,3,1,small,35,10188.5,0.7052286183343813,1
5661,TECH,2,18,832,200,0.0,0.46,0.619,0.4467,5,1,small,190,0.0,0.95,1
5662,TECH,1,6,907,500,765.13,0.825,0.71,0.1648,10,5,medium,475,363436.75,0.95,1
5663,OTHER,3,3,0,200,238.32,0.375,0.559,0.1743,7,6,small,156,37177.92,0.7806917643357819,1
5664,ART,4,4,411,50,593.88,0.147,0.734,0.568,3,5,medium,48,28506.24,0.95,1
5665,TECH,4,7,435,100,68.93,0.816,0.65,0.3391,4,4,small,95,6548.35,0.95,1
5666,SPORTS,1,19,0,200,50.62,0.029,0.691,0.2482,3,4,medium,163,8251.06,0.8126748956839067,1
5667,OTHER,8,1,370,100,51.46,0.751,0.771,0.3454,12,5,small,95,4888.7,0.95,1
5668,EDUCATION,2,6,0,50,105.34,0.291,0.453,0.1162,5,1,medium,32,3370.88,0.6311889819915538,1
5669,TECH,1,8,718,200,72.43,0.61,0.838,0.3995,12,1,small,190,13761.7,0.95,1
5670,EDUCATION,3,14,289,50,0.0,0.553,0.449,0.5854,3,4,small,48,0.0,0.95,1
5671,SPORTS,3,5,636,1000,237.68,0.031,0.413,0.3318,4,2,large,766,182062.88,0.7660726158354882,1
5672,TECH,2,1,0,200,639.8,0.467,0.889,0.1754,3,1,small,153,97889.4,0.7673509367650654,1
5673,OTHER,4,12,0,50,128.25,0.573,0.235,0.1732,8,2,large,39,5001.75,0.7874679215203297,1
5674,SPORTS,4,13,0,100,104.12,0.673,0.848,0.4649,5,5,medium,95,9891.4,0.95,1
5675,SPORTS,1,15,0,100,0.0,0.364,0.454,0.1279,4,0,medium,70,0.0,0.6999832165985395,1
5676,SPORTS,1,4,422,100,619.03,0.22,0.877,0.151,6,1,medium,67,41475.01,0.6691525785301494,1
5677,HEALTH,2,6,388,50,0.0,0.747,0.924,0.7227,9,3,small,48,0.0,0.95,1
5678,OTHER,2,10,837,50,240.05,0.956,0.777,0.1547,12,2,large,48,11522.4,0.95,1
5679,HEALTH,3,6,98,200,602.47,0.791,0.773,0.3563,14,6,large,190,114469.3,0.95,1
5680,SPORTS,6,10,315,50,108.64,0.37,0.609,0.4229,8,6,medium,48,5214.72,0.95,1
5681,SPORTS,1,1,0,100,62.27,0.178,0.867,0.2052,4,3,medium,83,5168.41,0.8260208428670942,1
5682,HEALTH,2,32,0,100,214.57,0.707,0.655,0.196,5,0,large,95,20384.15,0.95,1
5683,ART,1,69,0,50,52.8,0.579,0.506,0.1876,4,6,large,48,2534.4,0.95,1
5684,EDUCATION,4,29,0,200,0.0,0.34,0.749,0.3717,6,0,small,190,0.0,0.95,1
5685,TECH,4,2,812,100,0.0,0.746,0.459,0.0945,10,0,large,95,0.0,0.95,1
5686,HEALTH,1,6,0,100,553.74,0.525,0.345,0.1077,8,6,small,66,36546.84,0.659678760128795,1
5687,EDUCATION,3,15,0,50,618.08,0.186,0.834,0.3844,5,1,medium,39,24105.12,0.7754989816337428,1
5688,OTHER,3,51,36,500,0.0,0.388,0.605,0.1951,3,4,medium,386,0.0,0.7716050271267559,1
5689,EDUCATION,0,7,0,200,0.0,0.852,0.584,0.1858,9,5,medium,190,0.0,0.95,1
5690,HEALTH,2,1,430,100,63.03,0.285,0.465,0.3237,7,4,large,95,5987.85,0.95,1
5691,OTHER,3,2,671,500,0.0,0.508,0.732,0.378,5,0,small,418,0.0,0.8369881412682538,1
5692,EDUCATION,6,22,155,100,0.0,0.536,0.731,0.2657,7,3,large,95,0.0,0.95,1
5693,HEALTH,2,7,941,100,516.6,0.174,0.802,0.4359,2,3,large,95,49077.0,0.95,1
5694,SPORTS,3,1,0,1000,110.75,0.668,0.841,0.2749,9,6,medium,950,105212.5,0.95,1
5695,HEALTH,1,8,548,100,209.86,0.798,0.369,0.356,8,2,large,95,19936.7,0.95,1
5696,ART,3,25,543,100,114.93,0.462,0.389,0.25,10,5,medium,95,10918.35,0.95,1
5697,TECH,0,12,56,100,0.0,0.888,0.611,0.2815,14,6,large,95,0.0,0.95,1
5698,HEALTH,5,11,562,1000,126.1,0.778,0.772,0.322,11,3,medium,950,119795.0,0.95,1
5699,EDUCATION,2,29,470,100,0.0,0.083,0.789,0.0288,4,4,large,95,0.0,0.9456161870904207,1
5700,HEALTH,1,6,820,500,0.0,0.647,0.471,0.3428,4,3,small,475,0.0,0.95,1
5701,HEALTH,3,1,384,50,0.0,0.723,0.6,0.3364,8,6,large,48,0.0,0.95,1
5702,OTHER,2,12,354,200,0.0,0.27,0.324,0.1975,5,0,medium,174,0.0,0.8702219146781756,1
5703,EDUCATION,6,3,671,200,0.0,0.602,0.743,0.2587,9,6,small,190,0.0,0.95,1
5704,SPORTS,8,4,0,100,114.16,0.171,0.883,0.3865,4,1,medium,85,9703.6,0.8461390648577196,1
5705,SPORTS,4,1,165,100,222.35,0.275,0.798,0.2666,1,1,large,95,21123.25,0.95,1
5706,ART,6,17,491,200,602.3,0.311,0.209,0.2053,6,2,small,101,60832.3,0.5047185959257575,1
5707,SPORTS,4,4,206,50,0.0,0.172,0.628,0.1761,3,0,medium,44,0.0,0.8865056653806636,1
5708,HEALTH,2,2,598,500,60.95,0.661,0.885,0.1955,8,3,small,475,28951.25,0.95,1
5709,SPORTS,4,1,800,50,0.0,0.552,0.652,0.2318,4,1,small,48,0.0,0.95,1
5710,OTHER,0,8,0,100,0.0,0.064,0.611,0.6595,3,1,medium,80,0.0,0.799042310012456,1
5711,HEALTH,1,15,43,100,207.04,0.391,0.171,0.1448,7,3,small,51,10559.04,0.5050689741001739,1
5712,EDUCATION,3,76,252,100,605.99,0.086,0.511,0.4981,8,4,small,63,38177.37,0.6302681142767611,1
5713,TECH,2,14,195,100,308.81,0.683,0.676,0.3282,2,4,medium,95,29336.95,0.95,1
5714,HEALTH,1,24,0,200,52.16,0.459,0.553,0.1911,14,2,medium,185,9649.6,0.9273390898603501,1
5715,ART,3,38,587,50,250.1,0.491,0.811,0.2827,5,0,large,39,9753.9,0.7876345481122049,1
5716,ART,6,24,546,200,238.36,0.72,0.62,0.6507,6,6,medium,190,45288.4,0.95,1
5717,OTHER,1,13,0,100,218.47,0.111,0.367,0.3908,6,3,medium,77,16822.19,0.7691633422858499,1
5718,ART,5,1,0,1000,115.16,0.833,0.518,0.4622,8,0,large,950,109402.0,0.95,1
5719,HEALTH,8,24,0,50,0.0,0.69,0.495,0.2825,10,2,medium,48,0.0,0.95,1
5720,SPORTS,3,1,483,50,0.0,0.114,0.404,0.0954,4,4,large,40,0.0,0.8027054307082062,1
5721,SPORTS,1,8,0,100,53.49,0.476,0.377,0.1219,8,0,small,77,4118.73,0.7692450751085901,1
5722,ART,1,9,397,200,121.06,0.137,0.492,0.1784,2,1,large,153,18522.18,0.7627351405565757,1
5723,SPORTS,4,2,152,200,104.87,0.671,0.65,0.1702,6,0,large,190,19925.3,0.95,1
5724,ART,2,8,0,100,0.0,0.696,0.251,0.0476,13,1,small,76,0.0,0.757355176664364,1
5725,ART,1,8,634,50,529.41,0.564,0.506,0.3096,4,4,small,48,25411.68,0.95,1
5726,OTHER,5,4,96,50,128.93,0.616,0.428,0.434,7,4,small,48,6188.64,0.95,1
5727,OTHER,2,27,379,500,57.3,0.671,0.543,0.0814,4,3,large,475,27217.5,0.95,1
5728,HEALTH,2,34,0,200,64.11,0.746,0.84,0.1186,11,1,medium,189,12116.79,0.9428019171265931,1
5729,EDUCATION,4,10,151,50,223.37,0.632,0.59,0.4938,10,1,medium,48,10721.76,0.95,1
5730,EDUCATION,3,1,333,200,0.0,0.574,0.666,0.1084,5,0,large,190,0.0,0.95,1
5731,ART,3,1,0,100,0.0,0.161,0.342,0.3123,9,6,large,90,0.0,0.9003898866836428,1
5732,ART,4,44,0,100,0.0,0.435,0.518,0.1884,4,5,medium,95,0.0,0.95,1
5733,ART,0,20,518,100,0.0,0.448,0.387,0.4284,4,3,large,95,0.0,0.95,1
5734,OTHER,2,45,171,500,102.33,0.611,0.15,0.0604,9,5,small,328,33564.24,0.655079524386538,1
5735,OTHER,2,2,0,1000,56.09,0.491,0.251,0.3362,5,5,medium,814,45657.26,0.8135916344534548,1
5736,SPORTS,8,26,0,500,109.76,0.324,0.399,0.335,4,1,medium,475,52136.0,0.95,1
5737,TECH,4,16,374,50,0.0,0.817,0.42,0.3127,10,0,small,48,0.0,0.95,1
